Row	energy_consumption	starting_temp	starting_humi	time_taken	factor	path	ending_temp	ending_humi
1610	[]	26.7	66.21428571428571	[]	Infinity	[]		
1611	[]	26.7	68.07142857142857	[]	Infinity	[]		
1612	[]	26.7	66.71428571428571	[]	Infinity	[]		
1613	[]	26.699999999999996	59.0	[]	Infinity	[]		
1614	[]	26.699999999999996	64.14285714285714	[]	Infinity	[]		
1615	[]	26.699999999999996	64.07142857142857	[]	Infinity	[]		
1616	[]	26.699999999999996	58.07142857142857	[]	Infinity	[]		
1617	[]	26.699999999999996	58.07142857142857	[]	Infinity	[]		
1618	[]	26.699999999999996	58.714285714285715	[]	Infinity	[]		
1619	[]	26.699999999999996	61.0	[]	Infinity	[]		
1620	[]	26.699999999999996	59.0	[]	Infinity	[]		
1621	[]	26.699999999999996	63.642857142857146	[]	Infinity	[]		
1622	[]	26.699999999999996	64.64285714285714	[]	Infinity	[]		
1623	[]	26.699999999999996	59.785714285714285	[]	Infinity	[]		
1624	[]	26.699999999999996	60.857142857142854	[]	Infinity	[]		
1625	[]	26.699999999999996	60.714285714285715	[]	Infinity	[]		
1626	[]	26.699999999999996	60.785714285714285	[]	Infinity	[]		
1627	[]	26.699999999999996	59.642857142857146	[]	Infinity	[]		
1628	[]	26.699999999999996	65.42857142857143	[]	Infinity	[]		
1629	[]	26.699999999999996	60.357142857142854	[]	Infinity	[]		
1630	[]	26.699999999999996	64.07142857142857	[]	Infinity	[]		
1631	[]	26.692857142857143	68.07142857142857	[]	Infinity	[]		
1632	[]	26.692857142857143	68.07142857142857	[]	Infinity	[]		
1633	[]	26.692857142857143	68.07142857142857	[]	Infinity	[]		
1634	[]	26.692857142857143	68.07142857142857	[]	Infinity	[]		
1636	[]	26.685714285714287	48.92857142857143	[]	Infinity	[]		
1637	[]	26.685714285714287	64.96428571428571	[]	Infinity	[]		
1638	[]	26.685714285714283	61.017857142857146	[]	Infinity	[]		
1639	[]	26.685714285714283	61.07142857142857	[]	Infinity	[]		
1640	[]	26.685714285714283	61.339285714285715	[]	Infinity	[]		
1641	[]	26.685714285714283	61.67857142857143	[]	Infinity	[]		
1642	[]	26.685714285714283	67.78571428571429	[]	Infinity	[]		
1643	[]	26.685714285714283	61.42857142857143	[]	Infinity	[]		
1644	[]	26.685714285714283	60.642857142857146	[]	Infinity	[]		
1645	[]	26.685714285714283	61.642857142857146	[]	Infinity	[]		
1646	[]	26.685714285714283	60.285714285714285	[]	Infinity	[]		
1647	[]	26.685714285714283	55.357142857142854	[]	Infinity	[]		
1648	[]	26.685714285714283	68.0	[]	Infinity	[]		
1649	[]	26.685714285714283	65.14285714285714	[]	Infinity	[]		
1650	[]	26.685714285714283	65.0	[]	Infinity	[]		
1651	[]	26.685714285714283	59.392857142857146	[]	Infinity	[]		
1652	[]	26.685714285714283	64.85714285714286	[]	Infinity	[]		
1653	[]	26.685714285714283	64.54761904761905	[]	Infinity	[]		
1654	[]	26.685714285714283	48.92857142857143	[]	Infinity	[]		
1655	[]	26.685714285714283	63.857142857142854	[]	Infinity	[]		
1656	[]	26.685714285714283	61.714285714285715	[]	Infinity	[]		
1657	[]	26.685714285714283	63.785714285714285	[]	Infinity	[]		
1658	[]	26.685714285714283	63.714285714285715	[]	Infinity	[]		
1659	[]	26.685714285714283	63.785714285714285	[]	Infinity	[]		
1660	[]	26.685714285714283	63.57142857142857	[]	Infinity	[]		
1661	[]	26.685714285714283	68.0	[]	Infinity	[]		
1662	[]	26.685714285714283	68.0	[]	Infinity	[]		
1663	[]	26.685714285714283	64.0	[]	Infinity	[]		
1664	[]	26.68571428571428	60.464285714285715	[]	Infinity	[]		
1665	[]	26.68571428571428	59.142857142857146	[]	Infinity	[]		
1666	[]	26.68571428571428	60.0	[]	Infinity	[]		
1667	[]	26.68571428571428	59.214285714285715	[]	Infinity	[]		
1668	[]	26.68571428571428	61.0	[]	Infinity	[]		
1669	[]	26.68571428571428	59.714285714285715	[]	Infinity	[]		
1670	[]	26.678571428571427	67.85714285714286	[]	Infinity	[]		
1671	[]	26.678571428571427	65.42857142857143	[]	Infinity	[]		
1672	[]	26.678571428571427	63.714285714285715	[]	Infinity	[]		
1673	[]	26.671428571428574	63.5	[]	Infinity	[]		
1674	[]	26.67142857142857	63.142857142857146	[]	Infinity	[]		
1675	[]	26.67142857142857	63.357142857142854	[]	Infinity	[]		
1676	[]	26.67142857142857	63.5	[]	Infinity	[]		
1677	[]	26.67142857142857	67.67857142857143	[]	Infinity	[]		
1678	[]	26.67142857142857	66.21428571428571	[]	Infinity	[]		
1679	[]	26.67142857142857	61.5	[]	Infinity	[]		
1680	[]	26.67142857142857	63.142857142857146	[]	Infinity	[]		
1681	[]	26.67142857142857	48.857142857142854	[]	Infinity	[]		
1682	[]	26.67142857142857	64.0	[]	Infinity	[]		
1683	[]	26.67142857142857	67.42857142857143	[]	Infinity	[]		
1684	[]	26.67142857142857	61.42857142857143	[]	Infinity	[]		
1685	[]	26.67142857142857	67.42857142857143	[]	Infinity	[]		
1686	[]	26.67142857142857	63.214285714285715	[]	Infinity	[]		
1687	[]	26.67142857142857	67.96428571428571	[]	Infinity	[]		
1688	[]	26.67142857142857	58.642857142857146	[]	Infinity	[]		
1689	[]	26.67142857142857	65.57142857142857	[]	Infinity	[]		
1690	[]	26.67142857142857	65.57142857142857	[]	Infinity	[]		
1691	[]	26.67142857142857	67.5	[]	Infinity	[]		
1692	[]	26.67142857142857	64.64285714285714	[]	Infinity	[]		
1693	[]	26.67142857142857	66.07142857142857	[]	Infinity	[]		
1694	[]	26.67142857142857	65.5	[]	Infinity	[]		
1695	[]	26.67142857142857	66.0	[]	Infinity	[]		
1696	[]	26.67142857142857	66.0	[]	Infinity	[]		
1697	[]	26.67142857142857	65.82142857142857	[]	Infinity	[]		
1698	[]	26.67142857142857	67.5	[]	Infinity	[]		
1699	[]	26.67142857142857	65.35714285714286	[]	Infinity	[]		
1700	[]	26.67142857142857	66.78571428571429	[]	Infinity	[]		
1701	[]	26.67142857142857	67.57142857142857	[]	Infinity	[]		
1702	[]	26.67142857142857	67.57142857142857	[]	Infinity	[]		
1703	[]	26.67142857142857	65.64285714285714	[]	Infinity	[]		
1704	[]	26.67142857142857	66.71428571428571	[]	Infinity	[]		
1705	[]	26.67142857142857	66.71428571428571	[]	Infinity	[]		
1706	[]	26.67142857142857	66.71428571428571	[]	Infinity	[]		
1707	[]	26.67142857142857	66.71428571428571	[]	Infinity	[]		
1708	[]	26.67142857142857	66.92857142857143	[]	Infinity	[]		
1709	[]	26.671428571428567	65.92857142857143	[]	Infinity	[]		
1710	[]	26.671428571428567	59.642857142857146	[]	Infinity	[]		
1711	[]	26.671428571428567	59.42857142857143	[]	Infinity	[]		
1712	[]	26.671428571428567	62.642857142857146	[]	Infinity	[]		
1713	[]	26.671428571428567	61.964285714285715	[]	Infinity	[]		
1714	[]	26.671428571428567	62.785714285714285	[]	Infinity	[]		
1715	[]	26.671428571428567	62.07142857142857	[]	Infinity	[]		
1716	[]	26.671428571428567	62.42857142857143	[]	Infinity	[]		
1717	[]	26.671428571428567	62.42857142857143	[]	Infinity	[]		
1718	[]	26.671428571428567	63.42857142857143	[]	Infinity	[]		
1719	[]	26.671428571428567	63.357142857142854	[]	Infinity	[]		
1720	[]	26.671428571428567	63.07142857142857	[]	Infinity	[]		
1721	[]	26.671428571428567	62.857142857142854	[]	Infinity	[]		
1722	[]	26.671428571428567	62.5	[]	Infinity	[]		
1723	[]	26.671428571428567	62.464285714285715	[]	Infinity	[]		
1724	[]	26.671428571428567	58.785714285714285	[]	Infinity	[]		
1725	[]	26.671428571428567	58.714285714285715	[]	Infinity	[]		
1726	[]	26.671428571428567	61.714285714285715	[]	Infinity	[]		
1727	[]	26.671428571428567	58.607142857142854	[]	Infinity	[]		
1728	[]	26.671428571428567	67.64285714285714	[]	Infinity	[]		
1729	[]	26.671428571428567	61.42857142857143	[]	Infinity	[]		
1730	[]	26.671428571428567	57.142857142857146	[]	Infinity	[]		
1731	[]	26.671428571428567	57.42857142857143	[]	Infinity	[]		
1732	[]	26.671428571428567	57.42857142857143	[]	Infinity	[]		
1733	[]	26.671428571428567	57.535714285714285	[]	Infinity	[]		
1734	[]	26.671428571428567	61.785714285714285	[]	Infinity	[]		
1735	[]	26.671428571428567	57.642857142857146	[]	Infinity	[]		
1736	[]	26.671428571428567	57.857142857142854	[]	Infinity	[]		
1737	[]	26.671428571428567	58.42857142857143	[]	Infinity	[]		
1738	[]	26.671428571428567	58.214285714285715	[]	Infinity	[]		
1739	[]	26.671428571428567	58.0	[]	Infinity	[]		
1740	[]	26.664285714285715	67.64285714285714	[]	Infinity	[]		
1741	[]	26.664285714285715	67.64285714285714	[]	Infinity	[]		
1742	[]	26.664285714285715	67.64285714285714	[]	Infinity	[]		
1743	[]	26.664285714285715	67.64285714285714	[]	Infinity	[]		
1744	[]	26.66428571428571	65.92857142857143	[]	Infinity	[]		
1745	[]	26.657142857142855	67.0	[]	Infinity	[]		
1746	[]	26.657142857142855	67.0	[]	Infinity	[]		
1747	[]	26.657142857142855	66.35714285714286	[]	Infinity	[]		
1748	[]	26.657142857142855	65.75	[]	Infinity	[]		
1749	[]	26.657142857142855	66.10714285714286	[]	Infinity	[]		
1750	[]	26.657142857142855	67.0	[]	Infinity	[]		
1751	[]	26.657142857142855	66.78571428571429	[]	Infinity	[]		
1752	[]	26.657142857142855	67.0	[]	Infinity	[]		
1753	[]	26.657142857142855	66.57142857142857	[]	Infinity	[]		
1754	[]	26.657142857142855	66.42857142857143	[]	Infinity	[]		
1755	[]	26.657142857142855	67.35714285714286	[]	Infinity	[]		
1756	[]	26.657142857142855	66.35714285714286	[]	Infinity	[]		
1757	[]	26.657142857142855	66.92857142857143	[]	Infinity	[]		
1758	[]	26.657142857142855	62.857142857142854	[]	Infinity	[]		
1759	[]	26.657142857142855	63.392857142857146	[]	Infinity	[]		
1760	[]	26.657142857142855	63.07142857142857	[]	Infinity	[]		
1761	[]	26.657142857142855	67.42857142857143	[]	Infinity	[]		
1762	[]	26.657142857142855	67.42857142857143	[]	Infinity	[]		
1763	[]	26.657142857142855	63.142857142857146	[]	Infinity	[]		
1764	[]	26.657142857142855	62.5	[]	Infinity	[]		
1765	[]	26.657142857142855	63.0	[]	Infinity	[]		
1766	[]	26.657142857142855	62.964285714285715	[]	Infinity	[]		
1767	[]	26.65714285714285	66.14285714285714	[]	Infinity	[]		
1768	[]	26.65714285714285	66.35714285714286	[]	Infinity	[]		
1769	[]	26.65714285714285	66.64285714285714	[]	Infinity	[]		
1770	[]	26.65714285714285	66.85714285714286	[]	Infinity	[]		
1771	[]	26.65714285714285	67.07142857142857	[]	Infinity	[]		
1772	[]	26.65714285714285	63.035714285714285	[]	Infinity	[]		
1773	[]	26.65714285714285	62.857142857142854	[]	Infinity	[]		
1774	[]	26.65714285714285	62.142857142857146	[]	Infinity	[]		
1775	[]	26.65714285714285	62.214285714285715	[]	Infinity	[]		
1776	[]	26.65714285714285	62.214285714285715	[]	Infinity	[]		
1777	[]	26.65714285714285	63.357142857142854	[]	Infinity	[]		
1778	[]	26.65714285714285	60.92857142857143	[]	Infinity	[]		
1779	[]	26.65714285714285	63.285714285714285	[]	Infinity	[]		
1780	[]	26.65714285714285	63.285714285714285	[]	Infinity	[]		
1781	[]	26.65714285714285	67.78571428571429	[]	Infinity	[]		
1782	[]	26.65714285714285	63.92857142857143	[]	Infinity	[]		
1783	[]	26.65714285714285	57.25	[]	Infinity	[]		
1784	[]	26.65714285714285	56.214285714285715	[]	Infinity	[]		
1785	[]	26.65714285714285	67.42857142857143	[]	Infinity	[]		
1786	[]	26.65714285714285	66.97619047619047	[]	Infinity	[]		
1787	[]	26.65714285714285	57.07142857142857	[]	Infinity	[]		
1788	[]	26.65714285714285	56.964285714285715	[]	Infinity	[]		
1789	[]	26.65714285714285	56.75	[]	Infinity	[]		
1790	[]	26.65714285714285	56.535714285714285	[]	Infinity	[]		
1791	[]	26.65714285714285	58.5	[]	Infinity	[]		
1792	[]	26.65	63.714285714285715	[]	Infinity	[]		
1793	[]	26.65	63.857142857142854	[]	Infinity	[]		
1794	[]	26.65	55.32142857142857	[]	Infinity	[]		
1795	[]	26.65	63.464285714285715	[]	Infinity	[]		
1796	[]	26.642857142857142	66.78571428571429	[]	Infinity	[]		
1797	[]	26.642857142857142	66.78571428571429	[]	Infinity	[]		
1798	[]	26.64285714285714	67.35714285714286	[]	Infinity	[]		
1799	[]	26.64285714285714	62.42857142857143	[]	Infinity	[]		
1800	[]	26.64285714285714	63.142857142857146	[]	Infinity	[]		
1801	[]	26.64285714285714	66.25	[]	Infinity	[]		
1802	[]	26.64285714285714	62.714285714285715	[]	Infinity	[]		
1803	[]	26.64285714285714	62.75	[]	Infinity	[]		
1804	[]	26.64285714285714	62.642857142857146	[]	Infinity	[]		
1805	[]	26.64285714285714	62.642857142857146	[]	Infinity	[]		
1806	[]	26.64285714285714	62.642857142857146	[]	Infinity	[]		
1807	[]	26.64285714285714	66.75	[]	Infinity	[]		
1808	[]	26.64285714285714	62.535714285714285	[]	Infinity	[]		
1809	[]	26.64285714285714	62.357142857142854	[]	Infinity	[]		
1810	[]	26.64285714285714	56.57142857142857	[]	Infinity	[]		
1811	[]	26.64285714285714	62.392857142857146	[]	Infinity	[]		
1812	[]	26.64285714285714	62.357142857142854	[]	Infinity	[]		
1813	[]	26.64285714285714	66.57142857142857	[]	Infinity	[]		
1814	[]	26.64285714285714	56.214285714285715	[]	Infinity	[]		
1815	[]	26.64285714285714	66.85714285714286	[]	Infinity	[]		
1816	[]	26.64285714285714	65.92857142857143	[]	Infinity	[]		
1817	[]	26.64285714285714	67.17857142857143	[]	Infinity	[]		
1818	[]	26.64285714285714	67.21428571428571	[]	Infinity	[]		
1819	[]	26.64285714285714	56.5	[]	Infinity	[]		
1820	[]	26.64285714285714	48.92857142857143	[]	Infinity	[]		
1821	[]	26.64285714285714	66.42857142857143	[]	Infinity	[]		
1822	[]	26.64285714285714	63.785714285714285	[]	Infinity	[]		
1823	[]	26.64285714285714	66.57142857142857	[]	Infinity	[]		
1824	[]	26.64285714285714	66.64285714285714	[]	Infinity	[]		
1825	[]	26.64285714285714	66.78571428571429	[]	Infinity	[]		
1826	[]	26.64285714285714	63.785714285714285	[]	Infinity	[]		
1827	[]	26.64285714285714	63.642857142857146	[]	Infinity	[]		
1828	[]	26.64285714285714	66.78571428571429	[]	Infinity	[]		
1829	[]	26.64285714285714	66.85714285714286	[]	Infinity	[]		
1830	[]	26.64285714285714	66.85714285714286	[]	Infinity	[]		
1831	[]	26.64285714285714	66.92857142857143	[]	Infinity	[]		
1832	[]	26.64285714285714	66.92857142857143	[]	Infinity	[]		
1833	[]	26.64285714285714	66.95238095238095	[]	Infinity	[]		
1834	[]	26.64285714285714	67.07142857142857	[]	Infinity	[]		
1835	[]	26.64285714285714	67.14285714285714	[]	Infinity	[]		
1836	[]	26.64285714285714	67.21428571428571	[]	Infinity	[]		
1837	[]	26.64285714285714	67.35714285714286	[]	Infinity	[]		
1838	[]	26.64285714285714	67.0	[]	Infinity	[]		
1839	[]	26.64285714285714	67.42857142857143	[]	Infinity	[]		
1840	[]	26.63571428571429	48.92857142857143	[]	Infinity	[]		
1841	[]	26.635714285714283	62.142857142857146	[]	Infinity	[]		
1842	[]	26.635714285714283	61.857142857142854	[]	Infinity	[]		
1843	[]	26.635714285714283	66.35714285714286	[]	Infinity	[]		
1844	[]	26.635714285714283	66.57142857142857	[]	Infinity	[]		
1845	[]	26.635714285714283	64.0	[]	Infinity	[]		
1846	[]	26.635714285714283	66.35714285714286	[]	Infinity	[]		
1847	[]	26.62857142857143	65.35714285714286	[]	Infinity	[]		
1848	[]	26.628571428571426	65.92857142857143	[]	Infinity	[]		
1849	[]	26.628571428571426	65.64285714285714	[]	Infinity	[]		
1850	[]	26.628571428571426	64.35714285714286	[]	Infinity	[]		
1851	[]	26.628571428571426	65.75	[]	Infinity	[]		
1852	[]	26.628571428571426	66.96428571428571	[]	Infinity	[]		
1853	[]	26.628571428571426	66.64285714285714	[]	Infinity	[]		
1854	[]	26.628571428571426	65.64285714285714	[]	Infinity	[]		
1855	[]	26.628571428571426	65.85714285714286	[]	Infinity	[]		
1856	[]	26.628571428571426	65.35714285714286	[]	Infinity	[]		
1857	[]	26.628571428571426	65.28571428571429	[]	Infinity	[]		
1858	[]	26.628571428571426	64.5	[]	Infinity	[]		
1859	[]	26.628571428571426	67.14285714285714	[]	Infinity	[]		
1860	[]	26.628571428571426	65.07142857142857	[]	Infinity	[]		
1861	[]	26.628571428571426	66.0	[]	Infinity	[]		
1862	[]	26.628571428571426	66.07142857142857	[]	Infinity	[]		
1863	[]	26.628571428571426	66.92857142857143	[]	Infinity	[]		
1864	[]	26.628571428571426	55.857142857142854	[]	Infinity	[]		
1865	[]	26.628571428571426	64.71428571428571	[]	Infinity	[]		
1866	[]	26.628571428571426	66.5	[]	Infinity	[]		
1867	[]	26.628571428571426	64.21428571428571	[]	Infinity	[]		
1868	[]	26.628571428571426	65.28571428571429	[]	Infinity	[]		
1869	[]	26.628571428571426	56.17857142857143	[]	Infinity	[]		
1870	[]	26.628571428571426	62.214285714285715	[]	Infinity	[]		
1871	[]	26.628571428571426	65.78571428571429	[]	Infinity	[]		
1872	[]	26.628571428571426	65.85714285714286	[]	Infinity	[]		
1873	[]	26.628571428571426	65.85714285714286	[]	Infinity	[]		
1874	[]	26.628571428571426	64.0	[]	Infinity	[]		
1875	[]	26.628571428571426	61.57142857142857	[]	Infinity	[]		
1876	[]	26.628571428571426	64.14285714285714	[]	Infinity	[]		
1877	[]	26.628571428571426	61.857142857142854	[]	Infinity	[]		
1878	[]	26.628571428571426	65.28571428571429	[]	Infinity	[]		
1879	[]	26.62142857142857	66.85714285714286	[]	Infinity	[]		
1880	[]	26.62142857142857	61.57142857142857	[]	Infinity	[]		
1881	[]	26.62142857142857	61.57142857142857	[]	Infinity	[]		
1882	[]	26.61428571428571	64.07142857142857	[]	Infinity	[]		
1883	[]	26.61428571428571	65.39285714285714	[]	Infinity	[]		
1884	[]	26.61428571428571	63.57142857142857	[]	Infinity	[]		
1885	[]	26.61428571428571	63.607142857142854	[]	Infinity	[]		
1886	[]	26.61428571428571	65.35714285714286	[]	Infinity	[]		
1887	[]	26.61428571428571	63.642857142857146	[]	Infinity	[]		
1888	[]	26.61428571428571	63.785714285714285	[]	Infinity	[]		
1889	[]	26.61428571428571	64.57142857142857	[]	Infinity	[]		
1890	[]	26.61428571428571	63.92857142857143	[]	Infinity	[]		
1891	[]	26.61428571428571	64.28571428571429	[]	Infinity	[]		
1892	[]	26.61428571428571	64.07142857142857	[]	Infinity	[]		
1893	[]	26.61428571428571	64.64285714285714	[]	Infinity	[]		
1894	[]	26.61428571428571	64.46428571428571	[]	Infinity	[]		
1895	[]	26.61428571428571	64.14285714285714	[]	Infinity	[]		
1896	[]	26.61428571428571	64.21428571428571	[]	Infinity	[]		
1897	[]	26.61428571428571	65.14285714285714	[]	Infinity	[]		
1898	[]	26.61428571428571	64.42857142857143	[]	Infinity	[]		
1899	[]	26.61428571428571	65.0	[]	Infinity	[]		
1900	[]	26.61428571428571	64.96428571428571	[]	Infinity	[]		
1901	[]	26.61428571428571	64.78571428571429	[]	Infinity	[]		
1902	[]	26.61428571428571	64.85714285714286	[]	Infinity	[]		
1903	[]	26.61428571428571	64.28571428571429	[]	Infinity	[]		
1904	[]	26.61428571428571	65.35714285714286	[]	Infinity	[]		
1905	[]	26.61428571428571	65.42857142857143	[]	Infinity	[]		
1906	[]	26.61428571428571	65.42857142857143	[]	Infinity	[]		
1907	[]	26.61428571428571	65.64285714285714	[]	Infinity	[]		
1908	[]	26.61428571428571	65.71428571428571	[]	Infinity	[]		
1909	[]	26.61428571428571	65.71428571428571	[]	Infinity	[]		
1910	[]	26.61428571428571	65.78571428571429	[]	Infinity	[]		
1911	[]	26.61428571428571	64.78571428571429	[]	Infinity	[]		
1912	[]	26.61428571428571	64.71428571428571	[]	Infinity	[]		
1913	[]	26.61428571428571	63.38095238095239	[]	Infinity	[]		
1914	[]	26.61428571428571	61.42857142857143	[]	Infinity	[]		
1915	[]	26.61428571428571	61.392857142857146	[]	Infinity	[]		
1916	[]	26.61428571428571	61.339285714285715	[]	Infinity	[]		
1917	[]	26.61428571428571	61.17857142857143	[]	Infinity	[]		
1918	[]	26.61428571428571	64.14285714285714	[]	Infinity	[]		
1919	[]	26.61428571428571	64.28571428571429	[]	Infinity	[]		
1920	[]	26.61428571428571	60.642857142857146	[]	Infinity	[]		
1921	[]	26.61428571428571	65.21428571428571	[]	Infinity	[]		
1922	[]	26.61428571428571	64.5	[]	Infinity	[]		
1923	[]	26.61428571428571	64.64285714285714	[]	Infinity	[]		
1924	[]	26.61428571428571	60.82142857142857	[]	Infinity	[]		
1925	[]	26.61428571428571	61.0	[]	Infinity	[]		
1926	[]	26.61428571428571	64.71428571428571	[]	Infinity	[]		
1927	[]	26.61428571428571	60.92857142857143	[]	Infinity	[]		
1928	[]	26.61428571428571	61.160714285714285	[]	Infinity	[]		
1929	[]	26.61428571428571	65.92857142857143	[]	Infinity	[]		
1930	[]	26.61428571428571	65.71428571428571	[]	Infinity	[]		
1931	[]	26.61428571428571	63.547619047619044	[]	Infinity	[]		
1932	[]	26.61428571428571	64.0	[]	Infinity	[]		
1933	[]	26.61428571428571	63.285714285714285	[]	Infinity	[]		
1934	[]	26.61428571428571	62.07142857142857	[]	Infinity	[]		
1935	[]	26.61428571428571	66.92857142857143	[]	Infinity	[]		
1936	[]	26.61428571428571	67.07142857142857	[]	Infinity	[]		
1937	[]	26.61428571428571	67.07142857142857	[]	Infinity	[]		
1938	[]	26.61428571428571	67.07142857142857	[]	Infinity	[]		
1939	[]	26.61428571428571	67.07142857142857	[]	Infinity	[]		
1940	[]	26.61428571428571	66.42857142857143	[]	Infinity	[]		
1941	[]	26.61428571428571	62.07142857142857	[]	Infinity	[]		
1942	[]	26.61428571428571	63.142857142857146	[]	Infinity	[]		
1943	[]	26.61428571428571	62.07142857142857	[]	Infinity	[]		
1944	[]	26.61428571428571	61.964285714285715	[]	Infinity	[]		
1945	[]	26.61428571428571	61.92857142857143	[]	Infinity	[]		
1946	[]	26.61428571428571	61.714285714285715	[]	Infinity	[]		
1947	[]	26.61428571428571	61.642857142857146	[]	Infinity	[]		
1948	[]	26.61428571428571	61.642857142857146	[]	Infinity	[]		
1949	[]	26.61428571428571	61.57142857142857	[]	Infinity	[]		
