timestamp,temperature,humidity,power_consumption,energy_consumption,FC_Unit_1_Status,FC_Unit_1_Fan_Status,FC_Unit_1_Set_Point,FC_Unit_1_Operation_Mode,FC_Unit_2_Status,FC_Unit_2_Fan_Status,FC_Unit_2_Set_Point,FC_Unit_2_Operation_Mode,FC_Unit_3_Status,FC_Unit_3_Fan_Status,FC_Unit_3_Set_Point,FC_Unit_3_Operation_Mode,FC_Unit_4_Status,FC_Unit_4_Fan_Status,FC_Unit_4_Set_Point,FC_Unit_4_Operation_Mode,FC_Unit_5_Status,FC_Unit_5_Fan_Status,FC_Unit_5_Set_Point,FC_Unit_5_Operation_Mode,FC_Unit_6_Status,FC_Unit_6_Fan_Status,FC_Unit_6_Set_Point,FC_Unit_6_Operation_Mode,FC_Unit_7_Status,FC_Unit_7_Fan_Status,FC_Unit_7_Set_Point,FC_Unit_7_Operation_Mode,FC_Unit_8_Status,FC_Unit_8_Fan_Status,FC_Unit_8_Set_Point,FC_Unit_8_Operation_Mode
1735846274,23.033,59.5,12.547999999999998,3799.35,ON,MID,22.6,COOL,ON,VERY HIGH,23.1,DRY,ON,MID,23.3,COOL,ON,VERY LOW,22.6,DRY,ON,HIGH,22.6,COOL,ON,VERY LOW,22.8,DRY,ON,MID,23.1,COOL,ON,MID,22.6,COOL
1735846636,23.05,58.714,4.504700000000001,3800.3399999999997,ON,MID,22.6,COOL,ON,VERY HIGH,23.1,DRY,ON,MID,23.3,COOL,ON,VERY LOW,22.6,DRY,ON,HIGH,22.6,COOL,ON,VERY LOW,22.8,DRY,ON,MID,23.1,COOL,ON,MID,22.6,COOL
1735846909,22.957,59.312,4.685199999999999,3800.6800000000003,ON,MID,22.6,COOL,ON,VERY HIGH,23.1,DRY,ON,MID,23.3,COOL,ON,VERY LOW,22.6,DRY,ON,HIGH,22.6,COOL,ON,VERY LOW,22.8,DRY,ON,MID,23.1,COOL,ON,MID,22.6,COOL
1735847298,23.02,60.0,9.7038,3801.2499999999995,ON,MID,22.6,COOL,ON,VERY HIGH,23.1,DRY,ON,MID,23.3,COOL,ON,VERY LOW,22.6,DRY,ON,HIGH,22.6,COOL,ON,VERY LOW,22.8,DRY,ON,MID,23.1,COOL,ON,MID,22.6,COOL
1735847569,22.929,58.75,12.4909,3802.2699999999995,ON,MID,22.6,COOL,ON,VERY HIGH,23.1,DRY,ON,MID,23.3,COOL,ON,VERY LOW,22.6,DRY,ON,HIGH,22.6,COOL,ON,VERY LOW,22.8,DRY,ON,MID,23.1,COOL,ON,MID,22.6,COOL
1735847957,22.917,58.643,0.1641,3802.76,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735848283,23.05,59.071,0.1885,3802.78,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735848612,23.417,59.286,0.1724,3802.79,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735848887,23.586,58.188,0.17250000000000001,3802.8,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735849279,23.817,59.143,0.1714,3802.82,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735849599,24.04,59.583,0.17130000000000004,3802.83,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735849877,24.114,59.0,0.1713,3802.85,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735850268,24.25,58.929,0.17129999999999998,3802.88,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735850537,24.357,58.5,0.17189999999999997,3802.89,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735850929,24.483,58.643,0.1722,3802.9,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735851197,24.571,58.375,0.1717,3802.92,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735851584,24.667,58.643,0.17290000000000003,3802.93,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735851857,24.714,58.875,0.172,3802.94,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735852246,24.817,58.929,0.17270000000000002,3802.9700000000003,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735852517,24.871,58.438,0.1727,3802.98,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735852874,24.929,58.438,0.1728,3803.0,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735853231,24.98,59.5,0.1731,3803.02,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735853507,25.067,59.214,0.171,3803.03,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735853894,25.133,58.857,0.17149999999999999,3803.04,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735854186,25.157,58.625,0.17130000000000004,3803.06,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735854563,25.2,58.929,0.17220000000000002,3803.07,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735854827,25.214,58.625,0.17170000000000002,3803.09,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735855183,25.24,60.75,0.17279999999999998,3803.11,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735855487,25.3,59.562,0.17220000000000002,3803.1200000000003,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735855871,25.329,58.938,0.17250000000000001,3803.1400000000003,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735856205,25.367,59.286,0.17310000000000003,3803.1600000000003,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735856477,25.4,59.714,0.17370000000000002,3803.1700000000005,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735856865,25.417,59.5,0.16940000000000002,3803.1800000000003,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735857138,25.443,59.312,0.16990000000000002,3803.2000000000003,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735857526,25.467,60.0,0.16970000000000002,3803.2200000000003,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735857814,25.5,59.688,0.17040000000000002,3803.23,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735858187,25.533,59.857,0.16899999999999998,3803.2400000000002,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735858457,25.533,60.357,0.16909999999999997,3803.26,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735858852,25.55,60.429,0.16879999999999998,3803.2799999999997,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735859118,25.571,60.25,0.16940000000000002,3803.29,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735859477,25.586,60.125,0.16940000000000002,3803.31,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735859834,25.617,60.786,0.16970000000000002,3803.3300000000004,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735860107,25.629,60.375,0.1703,3803.34,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735860495,25.64,62.417,0.1698,3803.36,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735860823,25.671,60.688,0.16970000000000002,3803.3700000000003,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735861151,25.683,61.071,0.1701,3803.38,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735861427,25.671,60.812,0.1708,3803.4100000000003,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735861816,25.7,61.286,0.1668,3803.4200000000005,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735862087,25.714,61.125,0.16770000000000002,3803.4300000000003,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735862473,25.743,61.75,0.16840000000000002,3803.4500000000003,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735862802,25.75,61.714,0.1679,3803.4700000000003,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735863077,25.757,61.812,0.1691,3803.48,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735863467,25.783,62.286,0.16890000000000002,3803.4900000000002,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735863737,25.771,61.938,0.1691,3803.51,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735864129,25.767,62.429,0.16999999999999998,3803.52,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735864455,25.786,62.125,0.1695,3803.54,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735864786,25.833,62.5,0.16970000000000002,3803.56,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735865057,25.814,62.188,0.1698,3803.58,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735865445,25.85,62.571,0.16940000000000002,3803.59,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735865775,25.8,63.286,0.16960000000000003,3803.61,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735866076,25.829,62.625,0.1698,3803.6200000000003,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735866431,25.867,62.929,0.17040000000000002,3803.63,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735866708,25.829,62.625,0.17049999999999998,3803.6400000000003,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735867094,25.867,63.286,0.1708,3803.6600000000003,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735867367,25.867,64.286,0.17050000000000004,3803.69,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735867760,25.883,63.286,0.171,3803.7000000000003,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735868081,25.867,64.143,0.17110000000000003,3803.7200000000003,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735868418,25.883,64.286,0.17120000000000002,3803.73,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735868687,25.871,63.75,0.1714,3803.7400000000002,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735869075,25.9,63.688,0.17120000000000002,3803.76,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735869402,25.917,64.0,0.1719,3803.77,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735869677,25.867,64.714,0.1717,3803.78,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735870065,25.917,64.143,0.1713,3803.82,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735870338,25.914,64.0,0.1717,3803.83,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735870726,25.95,64.929,0.1717,3803.84,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735870998,25.943,64.188,0.1718,3803.86,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735871388,25.95,64.357,0.1685,3803.87,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735871657,25.933,65.143,0.16870000000000002,3803.88,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735872049,25.967,64.714,0.1686,3803.9,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735872318,25.957,64.812,0.1685,3803.92,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735872670,25.957,64.812,0.1688,3803.93,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735873033,25.967,65.0,0.16870000000000002,3803.96,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735873307,25.933,65.714,0.1687,3803.9700000000003,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735873697,25.967,65.357,0.16870000000000002,3803.98,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735873968,25.95,66.571,0.1688,3803.9900000000002,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735874357,25.967,65.643,0.1686,3804.01,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
1735874627,25.986,65.562,0.169,3804.02,OFF,OFF,22.6,COOL,OFF,OFF,23.1,DRY,OFF,OFF,23.3,COOL,OFF,OFF,22.6,DRY,OFF,OFF,22.6,COOL,OFF,OFF,22.8,DRY,OFF,OFF,23.1,COOL,OFF,OFF,22.6,COOL
